date,ticker,z
2024-02-07,T2544,-0.8119781621162306
2024-02-07,T2564,0.1674759094356312
2024-02-07,T2579,0.24155067576713202
2024-02-07,T2764,1.561539022314437
2024-02-07,T2768,-0.8508001606626959
2024-02-07,T2789,0.5097663847007909
2024-02-07,T2851,-1.2720533694921494
2024-02-07,T2854,-0.9748027835793848
2024-02-07,T2866,0.4479692551424953
2024-02-07,T2875,-1.2288017020535533
2024-02-07,T2881,3.1478661113245225
2024-02-07,T2894,0.5020054509353481
2024-02-07,T2895,-0.4827946068847085
2024-02-07,T2899,0.3435635076249628
2024-02-07,T2928,-1.714198711653655
2024-02-07,T2936,-0.942695791229789
2024-02-07,T3012,0.6244814615958727
2024-02-07,T3060,-0.19723180498150397
2024-02-07,T3118,1.0136767051953395
2024-02-07,T3153,1.2408758179449524
2024-02-07,T3165,-0.05458048163458176
2024-02-07,T3248,-1.4872884784011575
2024-02-07,T3303,0.25546735136745974
2024-02-07,T3326,1.7258456127494854
2024-02-07,T3387,0.4001202056527534
2024-02-07,T3415,-1.1720189114676893
2024-02-07,T3431,1.76551635160936
2024-02-07,T3548,0.25720390613063043
2024-02-07,T3591,0.6033756685377838
2024-02-07,T3674,-0.2382893534508013
2024-02-07,T3679,-1.2006490098118503
2024-02-07,T3701,-1.7233458033055897
2024-02-07,T3791,-1.1928213207348581
2024-02-07,T3841,0.18395389675998014
2024-02-07,T3899,0.21157206509735108
2024-02-07,T3930,-0.41334726869918664
2024-02-07,T3952,-0.13687122332176355
2024-02-07,T3966,0.6114892874762178
2024-02-07,T4051,-0.12799582732144416
2024-02-07,T4101,1.2469623318146694
2024-02-07,T4136,-1.2838926495641454
2024-02-07,T4196,-1.5386835700349573
2024-02-07,T4259,-0.5525727304431844
2024-02-07,T4298,-0.07897732508258491
2024-02-07,T4317,-1.198806507523397
2024-02-07,T4428,0.09985048309902393
2024-02-07,T4438,-0.5392404310531251
2024-02-07,T4483,-1.9863395543939064
2024-02-07,T4540,-0.3248202420861431
2024-02-07,T4673,-2.3076159108036336
2024-02-07,T4726,0.24769526289305577
2024-02-07,T4799,1.2475582852476284
2024-02-07,T4874,-0.32503725342118756
2024-02-07,T4939,0.5428176588004103
2024-02-08,T0003,-0.6002538501059117
2024-02-08,T0029,1.2711382259809147
2024-02-08,T0045,0.48804407937874933
2024-02-08,T0111,-1.1912901392878061
2024-02-08,T0172,0.6199263323958049
2024-02-08,T0178,0.03257557740856184
2024-02-08,T0222,-1.1385673730496195
2024-02-08,T0247,1.507633558913684
2024-02-08,T0252,-0.775034189423724
2024-02-08,T0270,0.6764418164947713
2024-02-08,T0272,-0.8135303493662359
2024-02-08,T0308,1.1470613778404304
2024-02-08,T0312,1.0936976406914414
2024-02-08,T0323,0.87362850207453
2024-02-08,T0342,-0.6099362944466604
2024-02-08,T0430,-0.7180388134051491
2024-02-08,T0435,-1.314170759104837
2024-02-08,T0443,-0.028551984535682258
2024-02-08,T0448,0.6868752232028936
2024-02-08,T0458,0.07305819214956248
2024-02-08,T0461,0.9665442505206122
2024-02-08,T0463,0.8491426059321912
2024-02-08,T0464,0.44323809808521286
2024-02-08,T0472,-0.5334317466174908
2024-02-08,T0497,2.1597392606609995
2024-02-08,T0531,-0.314414783366775
2024-02-08,T0554,0.30360427128371953
2024-02-08,T0598,-2.2775626068490844
2024-02-08,T0623,0.7211195208758526
2024-02-08,T0624,0.5083129561625233
2024-02-08,T0685,0.8469255812126805
2024-02-08,T0696,0.7273302849030036
2024-02-08,T0721,1.7511355974144434
2024-02-08,T0886,-1.1431606060400803
2024-02-08,T0947,1.3897925797618274
2024-02-08,T0971,-0.6407286126266447
2024-02-08,T0995,-0.21021194189649736
2024-02-08,T1002,-1.5189845835554145
2024-02-08,T1048,1.0383551849025725
2024-02-08,T1136,0.2361841552978902
2024-02-08,T1158,0.6966881579538906
2024-02-08,T1183,0.5674786341372773
2024-02-08,T1188,-0.46609040423510983
2024-02-08,T1197,-0.36409991015970355
2024-02-08,T1255,-0.5248547799343276
2024-02-08,T1268,-0.6366176209441123
2024-02-08,T1313,0.8498886462208913
2024-02-08,T1355,-0.03836330690595214
2024-02-08,T1369,-0.6059441628470909
2024-02-08,T1381,1.693750624214755
2024-02-08,T1390,1.2258790482242037
2024-02-08,T1460,1.0804390648354485
2024-02-08,T1471,0.19816848318225402
2024-02-08,T1507,1.9680352393081826
2024-02-08,T1509,-0.609478192509407
2024-02-08,T1547,-0.5017990264337873
2024-02-08,T1571,0.9383503130243317
2024-02-08,T1627,-0.43181730966359355
2024-02-08,T1649,-0.3817802326421663
2024-02-08,T1676,-0.11679009123297983
2024-02-08,T1717,0.21344607598919835
2024-02-08,T1735,0.6532686037086156
2024-02-08,T1737,-0.8664215698823531
2024-02-08,T1812,0.04760716444615775
2024-02-08,T1820,1.4909311159920509
2024-02-08,T1846,-1.3740924970915869
2024-02-08,T1853,0.30015797644704756
2024-02-08,T1899,1.2302529817992063
2024-02-08,T1915,0.8352365470278461
2024-02-08,T2017,-0.2042334860648611
2024-02-08,T2090,-0.5923145381164844
2024-02-08,T2205,-0.6324614074254593
2024-02-08,T2206,1.7143268346770932
2024-02-08,T2208,-1.5631062234984887
2024-02-08,T2266,0.22417076616791143
2024-02-08,T2294,-0.20918667773363783
2024-02-08,T2307,-0.2988203626401941
2024-02-08,T2357,-1.7002326833811914
2024-02-08,T2368,0.20452108851534112
2024-02-08,T2374,-0.0772131289206602
2024-02-08,T2412,-0.17005071377640224
2024-02-08,T2426,0.2947669488713626
2024-02-08,T2449,-0.8571950049137425
2024-02-08,T2468,0.5463509281213684
2024-02-08,T2507,0.3765179781009477
2024-02-08,T2524,-0.7877492857884731
2024-02-08,T2562,0.5581370014269681
2024-02-08,T2576,0.5401815841358917
2024-02-08,T2587,-0.6556466307162875
2024-02-08,T2608,0.3334495558690443
2024-02-08,T2609,0.6112952232126311
2024-02-08,T2621,-2.147114083154827
2024-02-08,T2629,-0.788972288604939
2024-02-08,T2645,0.9881111928057504
2024-02-08,T2689,0.310367947747454
2024-02-08,T2720,-0.4224039180501626
2024-02-08,T2763,-1.152548315834197
2024-02-08,T2889,0.7082376786724404
2024-02-08,T3008,1.5706783865028933
2024-02-08,T3026,1.4038881672432775
2024-02-08,T3094,0.8163527275509269
2024-02-08,T3103,1.5370864864344103
2024-02-08,T3122,1.4586108407200908
2024-02-08,T3148,-1.09731624046855
2024-02-08,T3152,0.1449188031027933
2024-02-08,T3156,-0.08789435804993358
2024-02-08,T3167,-0.1193317907495331
2024-02-08,T3175,-0.29103890035714114
2024-02-08,T3194,1.481746746566818
2024-02-08,T3198,-0.9810449729489659
2024-02-08,T3240,0.8021036216394895
2024-02-08,T3316,-0.42298523984677994
2024-02-08,T3389,-1.5374512894185914
2024-02-08,T3440,1.488789296467824
2024-02-08,T3448,-0.12039580019762829
2024-02-08,T3510,-0.12446642202760788
2024-02-08,T3560,1.1970962485199512
2024-02-08,T3566,1.153243750410713
2024-02-08,T3596,-1.3081124213787958
2024-02-08,T3655,-0.46020974044790797
2024-02-08,T3658,-1.679725263626313
2024-02-08,T3692,2.706500717463089
2024-02-08,T3718,-2.0250485272198944
2024-02-08,T3721,0.0032571248152866807
2024-02-08,T3746,-1.218704619011522
2024-02-08,T3779,-0.7080828852223918
2024-02-08,T3780,-1.7642019806039542
2024-02-08,T3790,-0.6621303616466295
2024-02-08,T3812,0.2773375624002388
2024-02-08,T3866,-0.2825697910420186
2024-02-08,T3981,0.139404713858681
2024-02-08,T4045,0.20038674486598498
2024-02-08,T4072,2.0288343997242335
2024-02-08,T4090,0.4133696812314349
2024-02-08,T4147,-1.1187945726115534
2024-02-08,T4201,0.31685796876806516
2024-02-08,T4206,-0.49248310768745557
2024-02-08,T4241,1.1121073053035333
2024-02-08,T4324,-0.9984133568934627
2024-02-08,T4343,0.7239514945676043
2024-02-08,T4352,1.4899120642000696
2024-02-08,T4378,-0.5990408770146227
2024-02-08,T4390,0.9823852001439961
2024-02-08,T4397,1.2901368873290828
2024-02-08,T4505,1.0512504161547542
2024-02-08,T4521,-0.6797872557436281
2024-02-08,T4554,-0.7036690319169923
2024-02-08,T4612,0.6495404931320137
2024-02-08,T4634,1.414431565106679
2024-02-08,T4636,1.6439802751165884
2024-02-08,T4643,-0.5541824278547709
2024-02-08,T4647,-0.17870600004712994
2024-02-08,T4678,-1.5267118081500377
2024-02-08,T4701,0.7805513547429369
2024-02-08,T4703,-1.6513645215824517
2024-02-08,T4769,-0.4045088770604685
2024-02-08,T4774,-0.7134598029025949
2024-02-08,T4856,0.6861844327984619
2024-02-08,T4877,-0.23470887270402796
2024-02-08,T4887,-0.8880324360304467
2024-02-08,T4907,0.1161328725552481
2024-02-08,T4916,0.6850682374332695
2024-02-08,T4964,-1.4651654227507214
2024-02-08,T4976,-0.12178878675492844
2024-02-08,T4989,-0.6225533081250292
2024-02-09,T0013,-1.440041447683798
2024-02-09,T0061,0.1798454187280591
2024-02-09,T0073,0.17554582989050802
2024-02-09,T0094,0.5530732764404795
2024-02-09,T0103,0.08718640420643022
2024-02-09,T0106,0.293269314133503
2024-02-09,T0133,-0.8053718270503438
2024-02-09,T0159,0.030190787210155032
2024-02-09,T0167,-1.7438481166328978
2024-02-09,T0194,-0.9732423133725336
2024-02-09,T0201,-0.2810196472715856
2024-02-09,T0206,-0.559742473595482
2024-02-09,T0234,-1.2793704958528451
2024-02-09,T0244,1.2865973693976245
2024-02-09,T0262,2.765979614439267
2024-02-09,T0265,2.5546863259021158
2024-02-09,T0286,0.20001485117174814
2024-02-09,T0301,0.23538826054801248
2024-02-09,T0324,-1.6328778384903724
2024-02-09,T0387,0.29598790484296195
2024-02-09,T0391,-1.0130295116228378
2024-02-09,T0417,-0.8443284487895042
2024-02-09,T0469,1.0823538731623088
2024-02-09,T0470,-0.8959958531697858
2024-02-09,T0487,-0.13552626897887088
2024-02-09,T0637,-0.798539514558761
2024-02-09,T0663,1.4484116701223901
2024-02-09,T0711,-3.141414541296546
2024-02-09,T0732,0.9261745266851372
2024-02-09,T0744,0.8277131735827529
2024-02-09,T0749,-0.028580751611073024
2024-02-09,T0759,0.8691275372181939
2024-02-09,T0769,-0.1616799272144955
2024-02-09,T0770,-0.49029841026058163
2024-02-09,T0787,0.6273920740836848
2024-02-09,T0806,-0.237975813124896
2024-02-09,T0825,0.08581631955639477
2024-02-09,T0850,0.16477652906792958
2024-02-09,T0880,-1.0324649759681026
2024-02-09,T0884,-0.5724175857800458
2024-02-09,T0899,0.3007927103144743
2024-02-09,T0935,-0.4118713992431347
2024-02-09,T0943,-0.36217093885845253
2024-02-09,T0968,1.327959478670963
2024-02-09,T0972,0.2538871906655972
2024-02-09,T0993,0.041562792633555036
2024-02-09,T0996,0.6718763164925986
2024-02-09,T1003,1.337422041572723
2024-02-09,T1033,-1.8903418022670535
2024-02-09,T1046,-0.22930508753249892
2024-02-09,T1059,0.5737354822298656
2024-02-09,T1098,-0.2026796750711744
2024-02-09,T1147,-1.0001675514487454
2024-02-09,T1156,0.506379498694662
2024-02-09,T1199,0.5979135073989382
2024-02-09,T1214,0.6837091504024939
2024-02-09,T1222,-1.1298710165326669
2024-02-09,T1237,-1.9340439217476193
2024-02-09,T1297,1.5697275392410768
2024-02-09,T1318,0.07429896277471433
2024-02-09,T1341,0.10612440721318038
2024-02-09,T1343,-1.8420337457856046
2024-02-09,T1375,0.5548823050956851
2024-02-09,T1395,-0.8576946679325813
2024-02-09,T1401,0.23460484106257998
2024-02-09,T1480,-1.0716491536683932
2024-02-09,T1555,-0.14744890778052236
2024-02-09,T1578,-0.6721149512375412
2024-02-09,T1591,-0.3202756618312719
2024-02-09,T1606,0.5359553424434758
2024-02-09,T1633,0.4313851184005227
2024-02-09,T1637,-0.5700439924170096
2024-02-09,T1648,1.052163681281408
2024-02-09,T1686,0.560784869127428
2024-02-09,T1689,-0.6420977684879863
2024-02-09,T1707,-1.7538854067587886
2024-02-09,T1736,1.708691538093944
2024-02-09,T1749,-2.275696830927855
2024-02-09,T1770,-0.011097052106183421
2024-02-09,T1790,-1.2599882842029764
2024-02-09,T1800,0.1829576633927227
2024-02-09,T1808,-0.5189570826434774
2024-02-09,T1834,-0.2718748319094538
2024-02-09,T1858,0.5422910241858707
2024-02-09,T1878,-0.8530125633358254
2024-02-09,T1894,-0.998388344625265
2024-02-09,T1907,-0.39892118914435415
2024-02-09,T1928,-0.15065389859154632
2024-02-09,T1930,-0.5726414357366862
2024-02-09,T1965,-0.45784225494186676
2024-02-09,T1975,-0.5583460082905469
2024-02-09,T1999,0.526805541261995
2024-02-09,T2002,0.11351865360251454
2024-02-09,T2044,0.49264796952469264
2024-02-09,T2055,-0.7882297370232847
2024-02-09,T2068,1.4124145312183314
2024-02-09,T2073,-0.8599744155543277
2024-02-09,T2074,1.0811274741199504
2024-02-09,T2079,2.265148536261676
2024-02-09,T2081,-0.8975172094498055
2024-02-09,T2107,0.6353165710718788
2024-02-09,T2142,0.4756605614182476
2024-02-09,T2147,-0.6744937059980538
2024-02-09,T2155,-0.3661698115162787
2024-02-09,T2179,-0.6769143601514702
2024-02-09,T2200,-0.4440135952568882
2024-02-09,T2203,0.5943823707738919
2024-02-09,T2222,-0.021724996044236722
2024-02-09,T2227,0.870515159306968
2024-02-09,T2254,1.035437479682824
2024-02-09,T2299,-0.28215198503529504
2024-02-09,T2303,0.9318718717778929
2024-02-09,T2331,0.7206995922338914
2024-02-09,T2338,-1.2783876378669614
2024-02-09,T2344,0.4142355086355689
2024-02-09,T2375,-0.16077862217315575
2024-02-09,T2380,-1.4390747552482208
2024-02-09,T2382,0.7277334985919344
2024-02-09,T2403,0.3925895800074882
2024-02-09,T2421,-1.1024320908075826
2024-02-09,T2422,-0.4207318742926211
2024-02-09,T2446,-0.8425373669722094
2024-02-09,T2504,1.1080475749099057
2024-02-09,T2512,-0.09727176347931417
2024-02-09,T2528,-0.47870365323977576
2024-02-09,T2550,-0.2961701616656381
2024-02-09,T2567,0.07028445026711143
2024-02-09,T2574,0.35099673420269917
2024-02-09,T2644,1.5168380958098062
2024-02-09,T2654,0.6349885954967257
2024-02-09,T2656,1.3752350488410274
2024-02-09,T2680,-0.7498401330541206
2024-02-09,T2682,0.9546332141744338
2024-02-09,T2683,-0.023142550629583352
2024-02-09,T2686,-0.3252579549213574
2024-02-09,T2687,-0.09061722659234468
2024-02-09,T2693,-1.0018201595242218
2024-02-09,T2702,-1.3807458687151861
2024-02-09,T2721,-0.6218232343296848
2024-02-09,T2757,-1.6987212044266033
2024-02-09,T2765,-1.102814726726111
2024-02-09,T2769,-0.7745872402649747
2024-02-09,T2782,-0.8242292033728156
2024-02-09,T2783,-0.15979255236775836
2024-02-09,T2794,-1.0190775706532058
2024-02-09,T2800,0.9633229201938674
2024-02-09,T2842,-0.37502497295229803
2024-02-09,T2855,-0.14935994254763982
2024-02-09,T2930,-0.6047829230838194
2024-02-09,T2948,1.5797388459107615
2024-02-09,T2976,-1.2046573302742045
2024-02-09,T2982,-1.098553825580768
2024-02-09,T3033,-0.57590707716895
2024-02-09,T3047,0.7078432276110553
2024-02-09,T3056,1.2156013494830273
2024-02-09,T3059,-0.05896232065514985
2024-02-09,T3079,0.5392690182114901
2024-02-09,T3106,1.1533843252761358
2024-02-09,T3109,-0.20470165075034505
2024-02-09,T3110,1.9115688953842909
2024-02-09,T3124,-0.7241546189534338
2024-02-09,T3133,-0.7271176104298854
2024-02-09,T3154,0.2148721801676469
2024-02-09,T3161,-0.3980965839865511
2024-02-09,T3215,0.16532573478303664
2024-02-09,T3287,-1.323078556970002
2024-02-09,T3336,0.030587483408059588
2024-02-09,T3365,0.20260907625909577
2024-02-09,T3366,-0.12761406828762872
2024-02-09,T3370,0.010302391840183023
2024-02-09,T3390,-1.8620656803319717
2024-02-09,T3414,0.7850741994082531
2024-02-09,T3458,0.48010488883528807
2024-02-09,T3476,0.1287405765121769
2024-02-09,T3492,-0.5417668667952233
2024-02-09,T3520,1.8631658643324154
2024-02-09,T3535,-0.6833621011658825
2024-02-09,T3571,0.11407643145171137
2024-02-09,T3587,0.2663924036989001
2024-02-09,T3608,0.6330185452461474
2024-02-09,T3685,-1.5727745796905899
2024-02-09,T3715,0.5257944397663744
2024-02-09,T3727,-0.2705079492627416
2024-02-09,T3754,1.6725311371684948
2024-02-09,T3764,0.28520494290017895
2024-02-09,T3770,0.5317501023654478
2024-02-09,T3796,-0.9093775647476063
2024-02-09,T3816,1.0930075013191614
2024-02-09,T3825,-0.39263807596951344
2024-02-09,T3834,-0.032715010403739475
2024-02-09,T3843,1.0487779902738144
2024-02-09,T3892,0.756215853985113
2024-02-09,T3895,1.5852580890046555
2024-02-09,T3902,-0.3396495970168552
2024-02-09,T3932,0.8821540499667164
2024-02-09,T3940,0.7537289334727766
2024-02-09,T3960,-1.3345424652988882
2024-02-09,T3964,-0.994590012544411
2024-02-09,T3971,1.813264509946156
2024-02-09,T3977,-1.2217001678037689
2024-02-09,T3998,0.16743012617685216
2024-02-09,T4026,-0.6403147097753247
2024-02-09,T4046,-0.4316756623597489
2024-02-09,T4055,0.8081908453908887
2024-02-09,T4058,2.023875836757479
2024-02-09,T4067,-1.946762726654488
2024-02-09,T4102,2.2659563559954488
2024-02-09,T4110,0.11597113614905641
2024-02-09,T4119,-0.18530690492331808
2024-02-09,T4129,-1.1528602647348956
2024-02-09,T4171,-0.5015641447430498
2024-02-09,T4198,0.0463948137350623
2024-02-09,T4208,-1.9979023363358186
2024-02-09,T4211,-0.2893548203690586
2024-02-09,T4257,1.8063218880625975
2024-02-09,T4275,-0.77924795742352
2024-02-09,T4276,0.8792300898701425
2024-02-09,T4293,-0.20913388346084813
2024-02-09,T4295,-0.29341981949067486
2024-02-09,T4329,0.28489332256000927
2024-02-09,T4333,-0.3897133235118464
2024-02-09,T4361,0.9856637553353481
2024-02-09,T4407,-0.5047689503269323
2024-02-09,T4422,-0.34612296884904864
2024-02-09,T4423,0.33687397444044287
2024-02-09,T4500,-0.5756923092731939
2024-02-09,T4531,0.6820415160466324
2024-02-09,T4548,1.1083470994175408
2024-02-09,T4578,-1.3401269813926637
2024-02-09,T4581,1.1615608203835963
2024-02-09,T4632,0.6700809741860543
2024-02-09,T4646,0.6709748872971935
2024-02-09,T4693,0.10957105619759279
2024-02-09,T4711,-1.144103088130408
2024-02-09,T4725,0.9438399619211455
2024-02-09,T4728,-0.07520512943392083
2024-02-09,T4736,0.8806465913931655
2024-02-09,T4752,0.17507515371117993
2024-02-09,T4772,-0.02510647589506364
2024-02-09,T4788,-0.19940525206460794
2024-02-09,T4805,0.28831997703035017
2024-02-09,T4845,0.8573080016816043
2024-02-09,T4908,-0.8650399697088725
2024-02-09,T4981,0.7422262583835879
2024-02-12,T0004,1.1936397242823173
2024-02-12,T0005,0.5821227947130392
2024-02-12,T0009,0.45293632653350946
2024-02-12,T0012,-1.2228735366753067
2024-02-12,T0037,-0.8154990732884886
2024-02-12,T0044,-0.4074601376352653
2024-02-12,T0047,0.16519438012057688
2024-02-12,T0049,0.17059420358086325
2024-02-12,T0053,-0.11484401948302342
2024-02-12,T0054,0.20370179813884956
2024-02-12,T0059,-0.1581014900701986
2024-02-12,T0080,-0.7318770856302171
2024-02-12,T0087,-0.3268807796796516
2024-02-12,T0095,-0.969199610313766
2024-02-12,T0099,0.30268534899598587
2024-02-12,T0101,-0.9906923886377034
2024-02-12,T0105,2.4648776358576834
2024-02-12,T0112,1.1578148420240095
2024-02-12,T0118,1.4465039359465777
2024-02-12,T0123,-0.19211105272144002
2024-02-12,T0134,0.9926885389127922
2024-02-12,T0145,-0.8322938831181725
2024-02-12,T0150,-0.4620960186513983
2024-02-12,T0151,-0.09343407091699951
2024-02-12,T0165,-1.4045642570696417
2024-02-12,T0181,0.6902368003802725
2024-02-12,T0198,-0.49235807399351306
2024-02-12,T0223,-1.4263789222814078
2024-02-12,T0230,-0.3653359530124707
2024-02-12,T0241,-0.06827762263933808
2024-02-12,T0255,0.6052237010182555
2024-02-12,T0271,-0.2216885799990672
2024-02-12,T0279,0.6207475552794239
2024-02-12,T0298,0.6795756851606412
2024-02-12,T0305,0.5573042937804867
2024-02-12,T0327,0.16703700072635513
2024-02-12,T0335,-1.646863858292846
2024-02-12,T0337,2.5115395968701426
2024-02-12,T0349,0.07877772786633341
2024-02-12,T0353,-0.3219843664592515
2024-02-12,T0354,-1.5786752019029893
2024-02-12,T0358,-0.011723503209193423
2024-02-12,T0361,1.3466434314344815
2024-02-12,T0364,-1.4261223687611762
2024-02-12,T0367,1.3640819374650175
2024-02-12,T0369,-1.1712161733772697
2024-02-12,T0378,-0.9618848622059493
2024-02-12,T0379,1.9988717359397143
2024-02-12,T0385,0.6802154559028234
2024-02-12,T0394,-0.857567574146144
2024-02-12,T0396,-0.403437698621358
2024-02-12,T0400,0.5215025255698525
2024-02-12,T0405,-1.9020696485464397
2024-02-12,T0453,-1.5870337615259915
2024-02-12,T0454,-3.5388577250697595
2024-02-12,T0466,-0.8429055643243101
2024-02-12,T0467,0.3136403674078202
2024-02-12,T0480,-1.2231388144094233
2024-02-12,T0488,0.22799116370906097
2024-02-12,T0489,-0.7618756289717585
2024-02-12,T0519,0.7983480513491078
2024-02-12,T0530,0.4106745854198008
2024-02-12,T0532,1.0848277401561082
2024-02-12,T0540,-0.49529607088106914
2024-02-12,T0546,0.501987657388833
2024-02-12,T0550,1.556300795515933
2024-02-12,T0563,1.0462572134371722
2024-02-12,T0578,-0.35268489899558153
2024-02-12,T0608,0.011925980771476226
2024-02-12,T0610,1.5444420988742655
2024-02-12,T0612,0.6285994930303792
2024-02-12,T0614,-0.5280611130257374
2024-02-12,T0625,-1.6808950827464908
2024-02-12,T0627,1.2736650541304377
2024-02-12,T0628,-0.4648233551271014
2024-02-12,T0631,0.30074901718079544
2024-02-12,T0640,-0.1969257225752349
2024-02-12,T0653,1.3616072363167513
2024-02-12,T0666,0.09673643273801409
2024-02-12,T0678,1.7710211503980606
2024-02-12,T0707,-0.14458871698605452
2024-02-12,T0712,-1.8550786634867398
2024-02-12,T0724,1.4552426408204644
2024-02-12,T0737,-0.020192102973766283
2024-02-12,T0750,-0.034181328830489306
